"","key","X","country","station","pop","stockID","day","month","year","lon","lat","fishno","length_cm","weight_g","age","sex","maturity","folder","picname","picname.1","cal","otolith_area","otolith_length","otolith_width","otolith_perimeter","otolith_roundness","mean_radii","otolith.area","otolith.length","otolith.width","otolith.perimeter","mean.radii","Ws0c1","Ws1c1","Ws1c2","Ws2c1","Ws2c2","Ws2c3","Ws2c4","Ws3c1","Ws3c2","Ws3c3","Ws3c4","Ws3c5","Ws3c6","Ws3c7","Ws3c8","Ws4c1","Ws4c2","Ws4c3","Ws4c4","Ws4c5","Ws4c6","Ws4c7","Ws4c8","Ws4c9","Ws4c10","Ws4c11","Ws4c12","Ws4c13","Ws4c14","Ws4c15","Ws4c16","Ws5c1","Ws5c2","Ws5c3","Ws5c4","Ws5c5","Ws5c6","Ws5c7","Ws5c8","Ws5c9","Ws5c10","Ws5c11","Ws5c12","Ws5c13","Ws5c14","Ws5c15","Ws5c16","Ws5c17","Ws5c18","Ws5c19","Ws5c20","Ws5c21","Ws5c22","Ws5c23","Ws5c24","Ws5c25","Ws5c26","Ws5c27","Ws5c28","Ws5c29","Ws5c30","Ws5c31","Ws5c32","FD1d","FD2a","FD2b","FD2c","FD2d","FD3a","FD3b","FD3c","FD3d","FD4a","FD4b","FD4c","FD4d","FD5a","FD5b","FD5c","FD5d","FD6a","FD6b","FD6c","FD6d","FD7a","FD7b","FD7c","FD7d","FD8a","FD8b","FD8c","FD8d","FD9a","FD9b","FD9c","FD9d","FD10a","FD10b","FD10c","FD10d","FD11a","FD11b","FD11c","FD11d","FD12a","FD12b","FD12c","FD12d"
"293","19LT;19LT_376_K119_L",294,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,28.6,"208.03","adult",NA,NA,"19LT","19LT_376_K119_L","19LT_376_K119_L",153.274,22.37420979,5.591294022,5.513002858,19.5209506,"0.911240814",0.56119415,22.3742097905995,5.59129402246956,5.51300285762752,19.5209506035379,0.561194149598475,-0.350758129569988,-0.411423087053112,-1.03613499014397,0.113020766163794,-0.574448115240139,-0.127428726961259,0.930188873452303,0.0342659648431275,-0.170817065000764,0.185878657811357,-0.208248568223713,0.351985784868023,-0.552014606193008,0.30768468671922,0.121130603246337,0.0200164393804476,-0.107996515069021,0.262726261793237,-0.043793679054327,0.0117633619893828,-0.0231397660164106,0.0247407333326052,-0.0311951937442266,0.0508137524885546,-0.0511158832404743,0.219896438551279,-0.198540452570256,0.156377080362597,-0.1123512567255,0.0283560787395652,-0.024096803460282,-0.00503852036058019,0.00821152184220792,-0.000782777028559626,-0.00296539621960445,0.0465280969402991,-0.0141757579808504,-0.0089622044629351,0.00636425908615798,-0.00222905129251437,-0.0106778683179342,-0.0024881788865634,0.000688205383302106,1.89373971627674e-05,-0.00190401840828252,0.00547736218662211,0.00419335419653301,0.0286730624086929,-0.0107500596541508,-0.0293708673392173,0.0126070135914295,-0.0388330429388589,0.0941740885597052,-0.0712491229306807,-0.00520072665017249,-0.00486012945083288,0.00903002225652235,-0.0292030445388117,0.00895386604434863,-0.0029438452144096,-0.000126127966714053,0.00535847445144342,-0.00651944783864253,-0.912367377551041,0.0268555399497929,-0.00371701554356642,0.0589632335374564,-0.0612463467071668,-0.033130101450324,0.00427803896333306,-0.0441442076482276,-0.0361010940412531,0.0254110116538604,0.0349163321334861,-0.0139103403515753,0.0243491810145699,0.00523094831644418,-0.00886658144747061,0.0340574601982839,-0.0043477383276261,-0.00139030909213456,0.000193509629975947,-0.00554178188030106,-0.00782523353469678,0.000440699464013397,-0.00283596058143653,-0.0240672926761351,0.00880808657295424,0.00527417834618981,-0.00376597880749421,0.000723514244147819,0.00564731904588388,0.00443700392664447,-0.0082127212505906,0.0133479045178729,-0.0111979365215126,0.00522650863797983,-0.000465560212706683,0.000767706138681585,-0.00603994340986027,0.00275909855169359,0.0037208576417665,0.0031721534207048,0.00863466662103579,0.00116906108190701,0.00359601251631314,-0.000103313377728809,0.00232575553455673
"294","19LT;19LT_377_H264_L",295,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,20.8,"71.28","young",NA,NA,"19LT","19LT_377_H264_L","19LT_377_H264_L",153.274,14.72152093,4.319062594,4.188577319,15.57486313,"1.004809664",0.562535983,14.7215209349321,4.31906259378629,4.18857731904955,15.5748631313844,0.562535983371475,-0.16849489843714,-0.384465554905602,-0.308290398010287,0.125271412097643,-0.247295005940921,-0.900973269794648,-0.335995899890341,-0.437175699467009,0.380498097617609,-0.11538434258402,0.068046986467736,-0.207795210358267,0.375213565264863,0.043524926564795,-0.0145870732847367,-0.0928141810472262,-0.0180737217122208,-0.0073607661231354,0.0509998942475302,-0.0434230552547863,0.0337328870667201,-0.0135148611676214,-0.002363439912027,-0.00877082851019627,-0.0310562073952619,0.0857779067322386,-0.00565396474367454,0.0660156138143808,0.0397840444732128,-0.101717515062562,0.129683339853318,-0.00770414640995502,-0.0130492337435551,0.0695790418804459,-0.00364664081382821,0.00513245824916734,-0.00617608036726551,0.00127801982574232,0.000288465548177811,4.02458755118542e-05,0.00216800994283722,-0.00356439711379302,-0.00119057825574497,0.00270419584376433,0.000948720917868888,-0.00182673134764127,-0.00236734276854537,0.00804639401686465,-0.00671709586104966,0.121459768106892,-0.0863698224106082,0.00814419617966933,0.00343051118023584,-0.00998360243090399,-0.00209288339337537,0.0144027900534858,0.0206133800789449,-0.0349479921836395,0.00809902731158618,0.00896842418331237,-0.0287658592169945,0.00556825051121474,0.0113739258147101,-0.927249945236812,0.00749271717447734,-0.0313804794581965,-0.00944044611435856,-0.0412967410617637,-0.0210760208857646,0.0513383111483826,0.00915074300432685,0.0216920668016277,0.0073505289055816,-0.0159485604680883,0.0306060608489346,0.0167447993952517,-0.0303836998967662,0.0249281289708212,-0.0235440967778959,-0.00421825871789175,-0.00279440233127923,0.0111861886853279,0.00274605107925053,0.00229651420942772,-0.0103088729138601,0.00321361366516412,0.00537773746885613,-0.0198844966790166,-0.00489437973549832,0.00856045229045001,-0.00193758139195077,-0.000266400728199657,0.00469236325412455,0.00553226774891129,0.00249721387605237,0.00252413343937,0.00153987911098781,0.0012587529467411,-0.00321726556761832,-0.00723313129920372,0.00184060286218567,0.00476516605498896,-0.00239762728763937,0.00258015501310091,0.00309542180422558,-0.00135452641012854,0.00149104533237671,0.00327536953946043
"295","19LT;19LT_377_K119_L",296,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,29,"240.9","adult",NA,NA,"19LT","19LT_377_K119_L","19LT_377_K119_L",153.274,26.43390113,5.865313099,5.76092488,22.13845885,"0.978338128",0.561972406,26.4339011253145,5.86531309941673,5.76092487962733,22.138458853423,0.561972405870351,-0.431899801502759,-0.157474057175844,-0.781882002634664,-0.166421588551347,-0.223785983047492,-1.06073484784464,-0.0725888120439186,0.034632515919928,0.128061208256916,-0.131472268778459,-0.0956379331749274,0.261268285672228,0.0311729956713116,-0.209924015456473,-0.291099611877114,0.0156733145418188,0.0412408808378971,-0.0810272244082444,0.0182577684635076,-0.0280782031036423,-0.00288837666568575,0.0422499492196595,-0.00998949385303557,-0.0356475097870759,0.254711259230094,-0.38382140624467,0.135732084994638,-0.0392537340347786,-0.0186181291519741,0.0828049304105157,-0.062356688306835,0.0144110290770172,-0.0106015393040706,0.00130295944286041,0.0242716809461101,-0.0226699667389471,0.018865213391482,0.000897454159988276,0.00986660843472508,-0.00189709024336474,0.00118063492656087,0.00752798666228596,-0.00403473591258019,-0.00432281603642118,-0.00446792450152859,-0.00274320610570161,0.00338810931846767,-0.00995204134580153,-0.00218269562391984,-0.130812619915306,0.169561496036067,-0.146519947506021,0.00612366194400472,0.0162916408127592,-0.00571467258522924,0.0153495197870308,0.00546370493005761,-0.0195665618253351,0.002426110517997,-0.00408841018667275,0.00651765236052608,0.0117847158744464,0.0042332738197069,-0.930061928626029,-0.0206615442564046,-0.0628408606815549,0.029003972356695,-0.0574447656462211,-0.0418511157553383,0.0562071343495416,-0.0435940848581564,0.0141355071454083,0.0223738989382362,-0.00822733226847585,0.0143773920302896,0.0254840612844101,-0.020524719598834,-0.0167160748494023,-0.0114589250793882,-0.0363063495886864,-0.0119009036657335,-0.00361795984251314,-0.0112334523148819,0.00821175598003429,-0.00264279681632465,-0.0035992154307191,0.025208525395647,0.0136645504440088,-0.00436338600644427,-0.0115926133145114,0.00232976278817275,-0.00947351872653978,-0.0123732956130547,0.00612388801974747,-0.00941467336332162,0.00849858873707101,0.00161423626571446,-0.00242544766256282,0.00624574241952518,0.000263384726355909,-0.00769877505593641,-0.00216770692937333,-0.0043363024601776,-0.00953913737185648,-0.000355116629470621,0.00453071106536626,-0.00138477987876837,0.00307452117370981
"296","19LT;19LT_378_L",297,NA,NA,"OI",NA,NA,NA,NA,NA,NA,NA,27.2,"140.59","adult",NA,NA,"19LT","19LT_378_L","19LT_378_L",153.274,24.82201118,6.25024466,5.636963869,21.55891877,"0.809008436",0.559537113,24.8220111819024,6.25024465989013,5.63696386862743,21.5589187675327,0.559537112903696,-0.183698681827681,-0.771843296997388,-1.53951680753773,0.132556225909673,-0.488149990527583,-0.935427409059018,0.355977998297255,0.456205224307057,-0.163953720021708,0.0542150305657657,-0.271437563004266,0.396967638616874,-0.253175549818054,0.204244966648268,-0.186119959513748,0.271117623603235,-0.134213187690102,-0.231110480221741,0.0135896977983247,0.00539394642178588,-0.0227988526999479,0.0199383308252408,-0.0485843356976354,0.0640586669361915,0.278229035328015,-0.399911751156112,-0.0562691937278747,0.0743071838375282,0.0763070552306268,-0.106559418189107,-0.0855404998462395,0.0289969136453117,0.0496669251464619,-0.00805130629937447,0.00984858677349571,-0.0176542388595308,0.0398277390483756,-0.00136324479089637,-0.00415300350828815,0.00334120484322067,0.00315773344690479,-0.00402859179591932,-0.000114878271813871,0.00381690951025572,0.000372420897614349,0.00455611457979014,-0.0022812335229841,0.017742006679828,0.0437599315340639,-0.0981290513699082,0.0824016900866974,-0.127845467745626,0.0326716767612139,0.0252530506210108,-0.0917391763945184,0.0534758399318443,-0.057133658671142,0.0130750530601488,-0.00305592394800796,-0.0271368953143805,0.0351731300149987,0.00577410331945942,-0.00548361126549043,-0.817831769981836,0.0257294563038555,-0.0536934832852747,0.0423635470741777,-0.0449103501793516,-0.0438211051965644,0.0204120201106039,-0.0650531691892241,-0.0125630639247365,0.0310495822055642,-0.0142447535403301,0.00108603855060158,0.0336699360176534,-0.00788569926180067,-0.020353786841587,0.015591503833298,-0.0244795542221586,0.0036279592987375,-0.0121596546778267,-0.00314045826295874,0.00143607672764359,0.00560261555771287,-0.00536533848672901,0.00412894866854979,0.0138023770441701,0.00825128420084076,-0.0119686789506705,-0.00628796265508623,-0.00573270792743268,-0.00196050412309865,-0.00313006458653477,-0.0137199836159241,0.00467898178622925,0.0136361927409745,-0.0120388810781139,0.0109126157240999,-0.000177358803825036,0.000264538256726848,-0.0137922066581691,-0.000174430712812675,-0.00949159266651921,0.00549804028350923,8.07114638518863e-05,0.00528473629123847,0.0127867343567696
"297","19LT;19LT_379_H264_L",298,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,21.5,"97.23","young",NA,NA,"19LT","19LT_379_H264_L","19LT_379_H264_L",153.274,15.65488728,4.593081671,4.456072132,15.78909105,"0.944825765",0.562421523,15.6548872794491,4.59308167073346,4.45607213225987,15.7890910487068,0.562421522715745,-0.126062783442873,-0.685200868870746,-0.459632327157432,-0.144849304426279,-0.657226135527499,-0.57288582619529,0.222415228774805,0.343048177383294,0.133499286866605,-0.162728039319939,-0.160540398143963,0.355371231278731,-0.169726117287866,0.0821396511437276,-0.2289624370645,0.173682206326574,-0.0718898769109393,-0.104333560339741,0.0334995626183725,-0.0465519355979772,0.00874957183226545,0.0188546772998608,-0.022372435462052,0.00657829149656749,0.0260932561326084,-0.142806625884975,0.00880370632979631,-0.012516475819229,0.0225715771978435,0.0270873495677333,-0.0764131733164249,-0.013534347578126,0.0399435875221907,-0.00363028059032878,-0.00444806345403386,-0.0112850141559898,0.0285416894528362,-0.00331751153348074,0.000874738368317311,0.000269748522339666,-0.00461506822750845,0.00401532602238664,-0.00192871535039081,0.00167205548536279,-0.00106036002560618,-0.00113861458459258,0.000777142961935934,-0.00119645786598669,0.0031193539297662,-0.0130605483797431,-0.0105901817460707,-0.018199078865762,0.0190664318111471,0.0207045567911972,-0.0258567354987229,0.00778808407774985,-0.00842900222070472,-0.00136125474536756,0.00443767254898368,-0.0101777153766074,0.0029087717019654,0.000872483358182326,-0.00360685407853957,-0.907156998061888,0.0302660604155839,0.0171842348136279,0.00616281953223002,-0.0291172724437533,-0.0422030742517159,0.00413931681898633,-0.0303216332657897,0.0111329632141344,0.00855925106527346,-0.00134898901316564,-0.0130862407287876,0.0285474038308009,-0.0139904436734486,-0.0246843638356139,-0.00787076134943259,-0.0270988205493009,-0.00350340049164654,-0.00802882541950791,-0.00265292305640108,-0.00553673747968057,0.00573184510855165,-0.0140999314300898,0.0119736386255376,0.00524660475595479,0.00340221675484831,-0.00650113031702898,-0.00198690466887826,-0.000971862280025726,-0.000389802138143758,-0.00337742413413371,-0.00487077400138492,0.00157088570914281,0.000431863564276197,-0.00442371811682974,0.00181660099710711,-5.09810009507686e-06,-0.00044789572638652,-0.0059243607039808,0.00151028185621894,-0.00435420540931293,0.000874942301872868,-0.00219940376358792,0.000687166716994953,0.00158007858183283
"298","19LT;19LT_379_L",299,NA,NA,"OI",NA,NA,NA,NA,NA,NA,NA,28.7,"186.02","adult",NA,NA,"19LT","19LT_379_L","19LT_379_L",153.274,22.22295145,5.76092488,5.265080836,19.90935283,"0.852564866",0.562465892,22.2229514480962,5.76092487962733,5.2650808356277,19.909352828106,0.562465892071718,-0.0253915681780024,-0.216981185668249,-0.414871268339449,0.0718098229403005,0.362007456850323,-0.993389846847365,-0.423371239664822,0.0118949516338953,0.213700536101678,-0.0958252478644153,0.111939704706388,0.0855086857259869,0.454065932232236,0.12266783979233,0.143000517354842,0.0527732346867871,-0.267961776546095,0.0561162593955304,-0.0422383671636606,-0.000669873452209391,-0.00878874334876367,-0.0244926037701879,0.0663236073058925,-0.0429078002911278,-0.169013635868699,0.0825279539662931,-0.0543970694557719,0.0181092752290765,0.0247363430944967,-0.0058573697765849,0.0211598411352107,-0.0601885192922947,0.0122714300855784,-0.0631445590698413,0.0543231876233864,-0.0086983623831949,0.00371527952116555,-0.00181349989425504,0.00602952131195105,-0.00170958334748938,0.00189639489936172,-0.00107843508565476,-0.00307675496106635,0.00281714273349759,0.000344563991435835,-0.00609430138719211,0.0195122823814207,-0.00457777727930235,-0.0877875864895588,0.0825402853666667,-0.0171646946077493,-0.0117334917772381,-0.000572235762584781,0.00543319179484367,0.00491271062241383,-0.00939772942994422,-0.0132466466305337,0.00223241344457148,0.00802559929466104,0.00775419259217988,0.00591395642167937,-0.00742286207444645,0.013349550155988,-0.917895621143383,0.00768085726929279,-0.0597348502251535,-0.0229268869165514,-0.00825862549313633,-0.00899232642926545,0.0382369026984981,-0.0354458429781292,0.0252282993547733,0.01227062349873,-0.0225501268784192,0.0262649991035253,0.0147040382553964,-0.016732398170569,0.00222565904291621,-0.028697250411477,-0.019208697241225,0.0014719991187723,0.0113436761472778,-0.00409075274939026,0.000893484563444069,0.0165834282092495,-0.0102678574352443,0.00441259612947701,-0.0212466223077166,0.000630948266722833,-0.00262817233477552,-0.0127219829223738,-0.00231249837102712,0.0190832990574263,0.00334711240572975,0.00814500033727576,0.0099978595899124,0.00428489519493881,-0.00381684630587016,0.000800105823172728,0.000720676226604979,0.0036185941428792,0.00687114960693786,-0.00134658137251037,0.00816357808443723,0.000296135796047484,0.00260212563630793,-0.00093328995839725,-0.000593267856588993
"299","19LT;19LT_382_K119_L",300,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,28.1,"178.21","adult",NA,NA,"19LT","19LT_382_K119_L","19LT_382_K119_L",153.274,25.1519191,6.015371165,5.545624176,20.49484101,"0.885026728",0.561522685,25.1519190990466,6.01537116536399,5.5456241763117,20.4948410085553,0.56152268453152,-0.217452693764002,-0.6599875096973,-0.91416364325878,0.0111696186823848,-0.510327058381035,-0.872765080034838,0.0302269885095002,0.461723020645172,-0.0808984622214462,-0.067008998929174,-0.134423821314913,0.354054278520879,-0.425079700467184,0.015061954081315,-0.203994832549861,0.154920870992511,-0.0687816848746837,-0.161524370330367,0.038660878053225,-0.0147768249232314,-0.00892251009168318,0.0101620845347405,-0.0211349621225287,-0.00260365432031617,0.0203191454704456,-0.144675384642774,0.100476053342301,-0.0261161536816585,-0.0302982603657469,0.102657018611725,-0.126509787766524,-0.000128893145450625,0.00341815357551131,0.00421171547359402,0.0195880892744369,-0.0282537497544717,0.0225643791776637,-0.00264651261366485,-0.000990976231874954,-0.00175281656036544,0.001305417056734,-0.00421120235180837,0.00275216861736261,-0.00114177375131742,-0.00034094734097304,0.00503263330421345,-0.00260368072309111,0.00210719342000658,-0.0158103704855034,0.0187699123363006,-0.101163250842057,0.0733242082329277,0.0102220401485109,0.00852032557845345,-0.0049933606057629,-0.000449936084628214,-0.00295923996082077,-0.00601701096428242,0.011972472073975,-0.00219283402221922,0.00833774410545374,-0.0114802756649559,-0.00260175307310586,-0.876573761140965,0.0164937156156624,-0.0241013733504217,0.00590601034709215,-0.0369942446698403,-0.0509373909254301,0.0110476378348367,-0.0432751598435767,0.00356500388504676,0.0201795769359789,-0.00970340638087142,0.000334427025683513,0.0300495232042038,-0.0109456165395005,-0.0240935087442214,0.00421447680041616,-0.0388740913131833,-0.0034792008317065,-0.0102695273829046,-0.00649506529449841,-0.00264155948890443,0.00595200716069521,-0.00882471626886791,0.00799378623758021,0.0172558971603161,0.00213689205061332,-0.0102682451506032,0.00305950226373475,0.00209890273762532,-0.00871296091267298,-0.00519354656973895,-0.00650171032261924,0.000623372691323399,-0.00207699438862744,-0.00348802482725998,0.000784434331961415,0.00211075437028514,-0.00010492176195098,-0.00612333290738898,0.00546020623546195,-0.00623265068179513,0.00098712913696444,-0.00201584441886649,0.00153206769320984,-0.00313932899562753
"300","19LT;19LT_383_K119_L",301,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,28.1,"182.31","adult",NA,NA,"19LT","19LT_383_K119_L","19LT_383_K119_L",153.274,22.54198375,5.473857275,5.408614638,19.76991246,"0.957889278",0.562301464,22.5419837478182,5.47385727520649,5.40861463783812,19.7699124598633,0.562301463549225,-0.198077583227412,-0.166288752540448,-0.518126133804626,0.140590366598495,-0.5094669241152,-0.755767763261404,0.519340624370267,0.054430542512074,-0.195148042202874,0.00879966768134482,-0.100653421654183,0.171797771787921,-0.576797861073686,0.304556287253642,-0.0793998484157029,0.00173227216218747,-0.0519906361635995,0.0453201556670093,0.0867820395005161,-0.0189317101036164,-0.0189915840726044,0.012460173689834,-0.000230796666879758,0.0518242360578951,-0.237386875220758,0.271376410346749,-0.00667637154242141,0.0592066931061329,0.0157983534600356,-0.0411614846685244,0.0467217298061833,0.0150507512404763,-0.00757313134017255,0.0157277095875175,-0.0467004149816416,0.0869422716310768,-0.0582635978403468,0.021214962100231,-0.0095170578299753,0.00588633016486043,-0.00217927741766469,0.00173546632133114,-0.00311805294428468,0.00235679257902234,-0.0104714511821023,0.00117411730424813,-0.00139871985601961,0.00146793959466392,-0.00910524708501939,0.0426435924451244,-0.102004426834987,0.0559217033193306,-0.0792509720944445,0.0560042843936009,-0.00301023737256215,0.000419767679245257,0.0151882283634008,-0.0113990031619102,0.00882140382355552,-0.0089443878545826,-0.0211345001888135,-0.00419337981508894,0.00643421373202352,-0.970556815277076,0.028371582963146,-0.0306013397379462,0.0047865617056724,-0.0609841856447478,-0.0286676127161291,0.0289352475014565,-0.048907375066175,0.000582991719404822,0.028927407829221,-0.000626898149743315,0.00799476551312668,0.0328962422945695,-0.0121398415399708,0.00169734791280158,0.0171838416745586,-0.0344897050116611,-0.00346242973930823,-0.00316327643974964,0.000871494034434222,-0.0118920877048119,-0.00214007771316738,0.00701357910347965,-8.14258371950236e-05,0.018816262388678,0.00903846581855453,0.000372348108999912,0.00912405939209979,0.00310902618050092,-0.00623512459358564,-0.00797448244228436,-0.0139813816616889,-0.00727678953859944,0.00126589502482072,0.00222691099058622,-0.00496928257913486,0.00684369317635148,0.00563439593432735,-0.00962625086242451,0.00636049534542458,-0.00961960458361716,-0.00126954624763559,-0.000207565636496572,-0.00175254600140865,-0.000792271440821117
"301","19LT;19LT_384_K119_L",302,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,28.7,"174.92","adult",NA,NA,"19LT","19LT_384_K119_L","19LT_384_K119_L",153.274,25.44132545,6.387254198,5.76092488,21.59833596,"0.794001735",0.562270552,25.4413254507224,6.38725419836371,5.76092487962733,21.5983359587089,0.562270552170844,0.185875345710231,-0.165529206683693,-0.582391311755141,0.063943159151371,0.023720031984751,-1.01815509059338,-0.532224931816531,0.138811279966235,0.204494123267158,-0.0761574761929741,-0.0217756875394549,0.234922027896873,-0.0474550860283655,0.297026828893386,0.0670826753045173,-0.165204225250055,-0.229697275957072,0.0432411735019598,0.00857176309135286,-0.010039009607234,0.0188845935990582,-0.017279513458881,0.0260892845771428,0.0218375763974951,-0.238226500172383,0.2401350677108,-0.100807796757668,-0.076596519658711,0.0481685278703467,-0.0817214123160324,0.101258949261267,0.0490756274083834,0.00212750636688897,-0.011114987904541,0.0223981455694071,0.00136462019136521,-0.00667378157830023,0.011960660793406,-0.00131727294845991,0.00453461980193335,-0.00724956361256159,0.00303467892482818,-0.00116203182445725,-0.00231465663454572,0.000503622672348188,-0.00229351568562626,0.0103546470617919,0.0536536302227441,-0.0970549294664276,0.131832494587573,-0.0370472604849976,0.000958235910922033,0.00895014026321004,-0.0508128501636742,0.0242245257924824,-0.00278362156446168,-0.0188307795985608,0.0074445979847571,-0.0144337670437069,0.0325819898974931,-0.0252057029708001,0.017506571669947,-0.0209738144160046,-0.913179742827572,0.0241275155034867,-0.0659685335964634,-0.013701085081434,-0.00374433844439362,-0.0245226090864534,0.0130249108053977,-0.0388409235268317,0.0354539810935253,-0.00155348683800164,-0.0168378403353935,0.0289138837791946,0.0169401107703011,-0.0181869949706609,0.00398244147198934,-0.023034128072798,-0.0287123142988019,0.00800065050764353,0.0119941979164272,-0.00596116339633067,-0.00727189155794616,0.0149234749992665,-0.00416747332378486,-0.00072526608165427,-0.0166619764377228,0.0153839800488668,0.0052763705450497,-0.0046419485668565,0.0031041959404722,0.0172336196490727,-0.00775776464935584,0.00575072482965129,-0.00257341768583553,0.000220055974570192,0.00460469953357303,-0.0100008813253422,0.00186084901230775,0.00813721512373815,0.00876853727870787,0.00561351287448395,0.0139196669145526,0.00345630188443426,0.00258917376251528,0.00208574563150808,-0.0043214367922805
"302","19LT;19LT_385_K119_L",303,NA,NA,"SI",NA,NA,NA,NA,-46.84833333,-60.41666667,NA,27.4,"165.42","adult",NA,NA,"19LT","19LT_385_K119_L","19LT_385_K119_L",153.274,21.88465803,5.663060924,5.480381539,19.88615027,"0.868855222",0.560902784,21.8846580255423,5.66306092357477,5.48038153894333,19.8861502680756,0.560902784020667,-0.0457483305725616,0.0587080819845831,-0.818474085028266,0.276912372240094,-0.714144126137455,-0.0892941470355457,1.39426912498907,0.177718657486006,-0.238068501108461,0.0781273779903537,-0.158731599859378,0.199411621855892,-0.378306287330485,0.161896109365781,0.270105110152197,-0.0336489211564227,-0.0684392332091326,0.156791597571438,0.0241758100357849,-0.0321733116601507,0.0177956942203491,0.0160506157528541,-0.00568178334264908,0.0178452645914706,-0.0443987479093885,0.384535277974757,-0.0860525800152669,0.0523094407085752,-0.00300095187744362,0.0279027772534479,-0.085117914617599,0.00492729441381099,0.0296442963759727,-0.0157272578797731,0.0225633107561666,-0.0211715790015733,-0.00264359006194748,0.00279669457003879,-0.0006814987405868,0.00260017357766441,-0.00659600897813536,0.00542896213600331,1.85541358842542e-05,0.00246523606246096,-0.0046844509393492,-0.00331786155845539,0.00141019724234306,0.000768615788617273,0.00556473032630127,-0.0145103506614336,0.00609051703829503,-0.0658862461749179,0.122392731302569,-0.0209456491321653,0.0125724081695339,-0.0172058658713109,0.0105139456417872,0.0165639899438034,-0.00379638251989486,0.000702088870414399,-0.00699252225642872,-0.0161367339762864,-0.00235733766764504,-0.959290896746756,0.0467337001594506,-0.0174622569233241,0.0916172939907499,-0.060509692641895,-0.00774095473295429,0.0283247469419872,-0.0479640354527019,-0.0358329015065903,0.058575503024035,0.0132115568020705,-0.026344741368907,0.037490783350682,0.0113017410971196,-0.00982916084017355,0.033926500179214,-0.00580174970147857,0.0184440078501493,-0.00237546821521741,0.0034369794572547,-0.00973201661056084,0.00963751724714459,-0.00608117804187712,-0.0177365841233253,0.0141303563638443,0.00722835937343422,-0.00403536227115613,0.00366204909313109,0.0109043860150986,0.00501165984528011,-0.00872661077897676,-0.000516065951000476,-0.0170463521060162,0.00228059392981368,-0.00266805089075465,-0.00669154356019434,-0.00162221571130127,0.00425232271686632,0.000188361186353533,0.0124400058027622,0.00503772731652059,-0.000827709724922611,0.00115759006617833,0.000623052195527688,-0.00264434833563409
"303","19LT;19LT_386_L",304,NA,NA,"OI",NA,NA,NA,NA,NA,NA,NA,29.7,"264.07","adult",NA,NA,"19LT","19LT_386_L","19LT_386_L",153.274,25.39431128,5.904458682,5.597818286,21.40572755,"0.927441194",0.562249465,25.3943112846059,5.90445868183775,5.5978182862064,21.4057275495808,0.562249465099296,-0.0336747539701766,-0.0701452792985957,-0.116162698666244,0.394555297774156,-0.376126380659393,-1.08921462061345,0.192652027775337,0.0115950195424442,0.373805511226578,-0.239627424854667,0.109734526809385,-0.195212322146087,0.461648009347957,-0.0552457762325872,-0.316265325208026,-0.0238929858312862,-0.0821392564620873,0.080018542974703,-0.00182055224559658,-0.0263658914601884,0.048863928824428,-0.0170323411606145,0.00356543853107105,-0.0401790794340974,0.137833024263455,0.118962984498076,-0.148895446260525,0.0871088928191185,-0.0970222208643119,0.157690288642073,0.041350600855594,-0.004571922648396,-0.0255996823277355,-0.00756493235097667,-0.0460579803167104,0.0207984918948406,-0.00541109855254514,0.00339725271179454,-0.00467263342860239,0.00524240323892376,-0.00899023123290813,0.00646769844643129,0.00207820484121768,-0.00356341670538636,-0.0044088942983184,0.00159443341560398,-0.00345706056308519,0.00517697010793193,-0.0172103128840339,0.01082166177448,-0.102648929891494,0.0282973356765759,-0.0145501934431919,0.0429721977432828,-0.0438225079490632,0.0140025177604851,-0.0155106020189177,0.0164891116862284,-0.0225842288040497,0.00622167108149876,0.00351598948289317,-0.0351925162637926,-0.000842927888373324,-0.967950434623647,0.040011086646329,-0.0389368278809933,-0.0211652058349567,-0.0426575305249141,0.0126597432823811,0.0500383614992906,-0.00463995268875929,0.0191435607549986,0.017419548205339,-0.0447268439745374,0.0121293633655139,0.0272430220757829,-0.0234867475771139,0.0111489334050327,-0.0329037365677068,0.00709586303787884,-0.00852206788562774,-0.00932859531227278,0.00749204369030446,-0.00297452738625748,-0.0194251103573653,-0.00728786583695063,-0.00268943757641356,-0.0150270725127211,-0.00920448670188984,0.00552324985497247,-0.00231192324462279,0.00105513586073546,0.00708195198672551,0.00269103075374322,0.00520888220346295,-0.00866143744097482,-0.00195026855759149,0.00073252932936719,-0.00742160537677081,-0.0136899808523936,0.00963578382028062,0.00941248630484724,-0.00139238292032233,0.00607630697310616,0.0083392358883299,-0.00329902726521326,0.00285599224531768,-0.00323263981599802
